ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,Timestamp,OccupancyRate,BaselinePrice,TrafficScore,VehicleWeight,Norm_OccupancyRate,Norm_QueueLength,Norm_Traffic,Norm_VehicleWeight,Norm_SpecialDay,DemandScore,Model2_Price,Model3_Price,Model2_Price,Model3_Price
9602,Others-CCCPS105a,2009,26.14747299,91.72804914,857,car,low,3,0,2016-10-29 09:59:00,0.4265803882528621,14.27,1,2.0,0.4265803882528621,0.2,0.3333333333333333,0.6666666666666666,0,0.3253160776505724,9.88,9.88,10.18,10.18
8291,Broad Street,690,26.13795775,91.74099445,127,car,low,3,0,2016-10-29 10:26:00,0.1840579710144927,11.84,1,2.0,0.1840579710144927,0.2,0.3333333333333333,0.6666666666666666,0,0.2768115942028985,9.15,9.15,9.45,9.45
3043,BHMEURBRD01,470,26.14901995,91.7395035,79,truck,low,2,0,2016-10-29 10:26:00,0.1680851063829787,11.68,1,3.0,0.1680851063829787,0.1333333333333333,0.3333333333333333,1.0,0,0.326950354609929,9.9,9.9,10.1,10.1
14851,Others-CCCPS8,1322,26.14754886,91.72799519,561,truck,low,3,0,2016-10-29 10:26:00,0.424357034795764,14.24,1,3.0,0.424357034795764,0.2,0.3333333333333333,1.0,0,0.3915380736258195,10.87,10.87,11.17,10.8
13539,Others-CCCPS202,2937,26.14749053,91.72799688,639,car,low,3,0,2016-10-29 10:26:00,0.2175689479060265,12.18,1,2.0,0.2175689479060265,0.2,0.3333333333333333,0.6666666666666666,0,0.2835137895812053,9.25,9.25,9.55,9.55
16163,Others-CCCPS98,3103,26.14749998,91.72797778,1279,bike,low,4,0,2016-10-29 10:26:00,0.412181759587496,14.12,1,1.0,0.412181759587496,0.2666666666666666,0.3333333333333333,0.3333333333333333,0,0.2691030185841658,9.04,9.04,9.44,9.44
6979,BHMNCPNST01,485,26.14004753,91.73097233,298,car,low,2,0,2016-10-29 10:26:00,0.6144329896907217,16.14,1,2.0,0.6144329896907217,0.1333333333333333,0.3333333333333333,0.6666666666666666,0,0.349553264604811,10.24,10.24,10.44,10.44
10915,Others-CCCPS119a,2803,26.14754061,91.72797041,800,car,low,4,0,2016-10-29 10:26:00,0.2854084909026043,12.85,1,2.0,0.2854084909026043,0.2666666666666666,0.3333333333333333,0.6666666666666666,0,0.3104150315138542,9.66,9.66,10.06,10.06
419,BHMBCCMKT01,577,26.14453614,91.73617216,164,bike,low,3,0,2016-10-29 10:26:00,0.2842287694974003,12.84,1,1.0,0.2842287694974003,0.2,0.3333333333333333,0.3333333333333333,0,0.2301790872328133,8.45,8.45,8.75,8.75
1731,BHMBCCTHL01,387,26.14449459,91.73620513,214,truck,average,3,0,2016-10-29 10:26:00,0.5529715762273901,15.53,2,3.0,0.5529715762273901,0.2,0.6666666666666666,1.0,0,0.4839276485788114,12.26,9.9,12.56,10.8
4355,BHMMBMMBX01,687,20.0000347,78.00000286,395,truck,average,4,0,2016-10-29 10:26:00,0.5749636098981077,15.75,2,3.0,0.5749636098981077,0.2666666666666666,0.6666666666666666,1.0,0,0.5016593886462882,12.52,9.9,12.92,10.8
17475,Shopping,1920,26.15050395,91.73353109,501,bike,low,4,0,2016-10-29 10:26:00,0.2609375,12.61,1,1.0,0.2609375,0.2666666666666666,0.3333333333333333,0.3333333333333333,0,0.2388541666666666,8.58,8.58,8.98,8.98
9603,Others-CCCPS105a,2009,26.14747299,91.72804914,956,car,low,4,0,2016-10-29 10:26:00,0.4758586361373818,14.76,1,2.0,0.4758586361373818,0.2666666666666666,0.3333333333333333,0.6666666666666666,0,0.3485050605608096,10.23,10.23,10.63,10.63
5667,BHMNCPHST01,1200,26.14001386,91.73099967,207,cycle,low,3,0,2016-10-29 10:26:00,0.1725,11.72,1,0.5,0.1725,0.2,0.3333333333333333,0.1666666666666666,0,0.1745,7.62,7.62,7.92,7.92
12227,Others-CCCPS135a,3883,26.14749943,91.72800489,936,car,low,4,0,2016-10-29 10:26:00,0.2410507339685809,12.41,1,2.0,0.2410507339685809,0.2666666666666666,0.3333333333333333,0.6666666666666666,0,0.3015434801270495,9.52,9.52,9.92,9.92
420,BHMBCCMKT01,577,26.14453614,91.73617216,213,car,average,4,0,2016-10-29 10:59:00,0.3691507798960138,13.69,2,2.0,0.3691507798960138,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.3938301559792027,10.91,10.91,11.31,10.8
1732,BHMBCCTHL01,387,26.14449459,91.73620513,277,bike,average,4,0,2016-10-29 10:59:00,0.7157622739018088,17.16,2,1.0,0.7157622739018088,0.2666666666666666,0.6666666666666666,0.3333333333333333,0,0.396485788113695,10.95,10.95,11.35,10.8
17476,Shopping,1920,26.15050395,91.73353109,586,car,average,4,0,2016-10-29 10:59:00,0.3052083333333333,13.05,2,2.0,0.3052083333333333,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.3810416666666666,10.72,10.72,11.12,10.8
16164,Others-CCCPS98,3103,26.14749998,91.72797778,1338,car,average,5,0,2016-10-29 10:59:00,0.4311956171446987,14.31,2,2.0,0.4311956171446987,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.419572456762273,11.29,9.9,11.79,10.8
5668,BHMNCPHST01,1200,26.14001386,91.73099967,252,bike,average,3,0,2016-10-29 10:59:00,0.21,12.1,2,1.0,0.21,0.2,0.6666666666666666,0.3333333333333333,0,0.282,9.23,9.23,9.53,9.53
8292,Broad Street,690,26.13795775,91.74099445,146,car,average,4,0,2016-10-29 10:59:00,0.2115942028985507,12.12,2,2.0,0.2115942028985507,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.3623188405797101,10.43,10.43,10.83,10.8
6980,BHMNCPNST01,485,26.14004753,91.73097233,296,bike,average,3,0,2016-10-29 10:59:00,0.6103092783505155,16.1,2,1.0,0.6103092783505155,0.2,0.6666666666666666,0.3333333333333333,0,0.362061855670103,10.43,10.43,10.73,10.73
3044,BHMEURBRD01,470,26.14901995,91.7395035,98,truck,average,3,0,2016-10-29 10:59:00,0.2085106382978723,12.09,2,3.0,0.2085106382978723,0.2,0.6666666666666666,1.0,0,0.4150354609929078,11.23,9.9,11.53,10.8
14852,Others-CCCPS8,1322,26.14754886,91.72799519,641,car,average,5,0,2016-10-29 10:59:00,0.4848714069591528,14.85,2,2.0,0.4848714069591528,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4303076147251638,11.45,9.9,11.95,10.8
9604,Others-CCCPS105a,2009,26.14747299,91.72804914,1043,car,average,5,0,2016-10-29 10:59:00,0.519163763066202,15.19,2,2.0,0.519163763066202,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4371660859465737,11.56,9.9,12.06,10.8
12228,Others-CCCPS135a,3883,26.14749943,91.72800489,1072,car,average,5,0,2016-10-29 10:59:00,0.2760751995879474,12.76,2,2.0,0.2760751995879474,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.3885483732509228,10.83,10.83,11.33,10.8
4356,BHMMBMMBX01,687,20.0000347,78.00000286,402,car,average,4,0,2016-10-29 10:59:00,0.5851528384279476,15.85,2,2.0,0.5851528384279476,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.4370305676855895,11.56,9.9,11.96,10.8
10916,Others-CCCPS119a,2803,26.14754061,91.72797041,917,car,average,5,0,2016-10-29 10:59:00,0.3271494826971102,13.27,2,2.0,0.3271494826971102,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.3987632298727553,10.98,10.98,11.48,10.8
13540,Others-CCCPS202,2937,26.14749053,91.72799688,719,car,average,3,0,2016-10-29 10:59:00,0.2448076268300987,12.45,2,2.0,0.2448076268300987,0.2,0.6666666666666666,0.6666666666666666,0,0.3556281920326863,10.33,10.33,10.63,10.63
5669,BHMNCPHST01,1200,26.14001386,91.73099967,287,car,high,7,0,2016-10-29 11:25:00,0.2391666666666666,12.39,3,2.0,0.2391666666666666,0.4666666666666667,1.0,0.6666666666666666,0,0.4745,12.12,9.9,12.82,10.8
3045,BHMEURBRD01,470,26.14901995,91.7395035,109,car,average,3,0,2016-10-29 11:25:00,0.2319148936170212,12.32,2,2.0,0.2319148936170212,0.2,0.6666666666666666,0.6666666666666666,0,0.3530496453900709,10.3,10.3,10.6,10.6
14853,Others-CCCPS8,1322,26.14754886,91.72799519,683,car,average,5,0,2016-10-29 11:25:00,0.516641452344932,15.17,2,2.0,0.516641452344932,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4366616238023197,11.55,9.9,12.05,10.8
8293,Broad Street,690,26.13795775,91.74099445,149,car,average,5,0,2016-10-29 11:25:00,0.2159420289855072,12.16,2,2.0,0.2159420289855072,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.3765217391304348,10.65,10.65,11.15,10.8
10917,Others-CCCPS119a,2803,26.14754061,91.72797041,970,bike,average,6,0,2016-10-29 11:25:00,0.3460577952194077,13.46,2,1.0,0.3460577952194077,0.4,0.6666666666666666,0.3333333333333333,0,0.3492115590438815,10.24,10.24,10.84,10.8
9605,Others-CCCPS105a,2009,26.14747299,91.72804914,1084,car,average,6,0,2016-10-29 11:25:00,0.5395719263315082,15.4,2,2.0,0.5395719263315082,0.4,0.6666666666666666,0.6666666666666666,0,0.4545810519329682,11.82,9.9,12.42,10.8
421,BHMBCCMKT01,577,26.14453614,91.73617216,267,cycle,average,5,0,2016-10-29 11:25:00,0.462738301559792,14.63,2,0.5,0.462738301559792,0.3333333333333333,0.6666666666666666,0.1666666666666666,0,0.3258809936452917,9.89,9.89,10.39,10.39
13541,Others-CCCPS202,2937,26.14749053,91.72799688,751,car,average,6,0,2016-10-29 11:25:00,0.2557030983997276,12.56,2,2.0,0.2557030983997276,0.4,0.6666666666666666,0.6666666666666666,0,0.3978072863466121,10.97,10.97,11.57,10.8
16165,Others-CCCPS98,3103,26.14749998,91.72797778,1355,car,average,5,0,2016-10-29 11:25:00,0.4366741862713503,14.37,2,2.0,0.4366741862713503,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4206681705876033,11.31,9.9,11.81,10.8
12229,Others-CCCPS135a,3883,26.14749943,91.72800489,1127,car,high,8,0,2016-10-29 11:25:00,0.290239505536956,12.9,3,2.0,0.290239505536956,0.5333333333333333,1.0,0.6666666666666666,0,0.4980479011073911,12.47,9.9,13.27,10.8
17477,Shopping,1920,26.15050395,91.73353109,631,truck,average,5,0,2016-10-29 11:25:00,0.3286458333333333,13.29,2,3.0,0.3286458333333333,0.3333333333333333,0.6666666666666666,1.0,0,0.4657291666666666,11.99,9.9,12.49,10.8
1733,BHMBCCTHL01,387,26.14449459,91.73620513,309,car,average,5,0,2016-10-29 11:25:00,0.7984496124031008,17.98,2,2.0,0.7984496124031008,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4930232558139534,12.4,9.9,12.9,10.8
6981,BHMNCPNST01,485,26.14004753,91.73097233,293,car,high,7,0,2016-10-29 11:25:00,0.6041237113402061,16.04,3,2.0,0.6041237113402061,0.4666666666666667,1.0,0.6666666666666666,0,0.5474914089347078,13.21,9.9,13.91,10.8
4357,BHMMBMMBX01,687,20.0000347,78.00000286,401,car,average,5,0,2016-10-29 11:25:00,0.5836972343522562,15.84,2,2.0,0.5836972343522562,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4500727802037845,11.75,9.9,12.25,10.8
6982,BHMNCPNST01,485,26.14004753,91.73097233,308,car,high,7,0,2016-10-29 12:06:00,0.6350515463917525,16.35,3,2.0,0.6350515463917525,0.4666666666666667,1.0,0.6666666666666666,0,0.5536769759450172,13.31,9.9,14.01,10.8
5670,BHMNCPHST01,1200,26.14001386,91.73099967,329,car,high,8,0,2016-10-29 12:06:00,0.2741666666666666,12.74,3,2.0,0.2741666666666666,0.5333333333333333,1.0,0.6666666666666666,0,0.4948333333333333,12.42,9.9,13.22,10.8
3046,BHMEURBRD01,470,26.14901995,91.7395035,125,bike,high,7,0,2016-10-29 12:06:00,0.2659574468085106,12.66,3,1.0,0.2659574468085106,0.4666666666666667,1.0,0.3333333333333333,0,0.4131914893617021,11.2,9.9,11.9,10.8
13542,Others-CCCPS202,2937,26.14749053,91.72799688,815,car,high,9,0,2016-10-29 12:06:00,0.2774940415389854,12.77,3,2.0,0.2774940415389854,0.6,1.0,0.6666666666666666,0,0.5088321416411304,12.63,9.9,13.53,10.8
4358,BHMMBMMBX01,687,20.0000347,78.00000286,429,car,high,8,0,2016-10-29 12:06:00,0.6244541484716157,16.24,3,2.0,0.6244541484716157,0.5333333333333333,1.0,0.6666666666666666,0,0.5648908296943231,13.47,9.9,14.27,10.8
14854,Others-CCCPS8,1322,26.14754886,91.72799519,765,car,high,9,0,2016-10-29 12:06:00,0.5786686838124054,15.79,3,2.0,0.5786686838124054,0.6,1.0,0.6666666666666666,0,0.5690670700958144,13.54,9.9,14.44,10.8
17478,Shopping,1920,26.15050395,91.73353109,708,car,high,9,0,2016-10-29 12:06:00,0.36875,13.69,3,2.0,0.36875,0.6,1.0,0.6666666666666666,0,0.5270833333333333,12.91,9.9,13.81,10.8
10918,Others-CCCPS119a,2803,26.14754061,91.72797041,1108,car,high,9,0,2016-10-29 12:06:00,0.395290759900107,13.95,3,2.0,0.395290759900107,0.6,1.0,0.6666666666666666,0,0.5323914853133547,12.99,9.9,13.89,10.8
12230,Others-CCCPS135a,3883,26.14749943,91.72800489,1234,car,average,7,0,2016-10-29 12:06:00,0.3177955189286634,13.18,2,2.0,0.3177955189286634,0.4666666666666667,0.6666666666666666,0.6666666666666666,0,0.4235591037857326,11.35,9.9,12.05,10.8
422,BHMBCCMKT01,577,26.14453614,91.73617216,314,bike,average,5,0,2016-10-29 12:06:00,0.5441941074523396,15.44,2,1.0,0.5441941074523396,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.3755054881571346,10.63,10.63,11.13,10.8
16166,Others-CCCPS98,3103,26.14749998,91.72797778,1500,bike,high,10,0,2016-10-29 12:06:00,0.4834031582339671,14.83,3,1.0,0.4834031582339671,0.6666666666666666,1.0,0.3333333333333333,0,0.4966806316467934,12.45,9.9,13.45,10.8
1734,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,high,8,0,2016-10-29 12:06:00,0.8914728682170543,18.91,3,1.0,0.8914728682170543,0.5333333333333333,1.0,0.3333333333333333,0,0.5516279069767442,13.27,9.9,14.07,10.8
9606,Others-CCCPS105a,2009,26.14747299,91.72804914,1194,bike,high,8,0,2016-10-29 12:06:00,0.5943255350920856,15.94,3,1.0,0.5943255350920856,0.5333333333333333,1.0,0.3333333333333333,0,0.4921984403517505,12.38,9.9,13.18,10.8
8294,Broad Street,690,26.13795775,91.74099445,162,car,high,7,0,2016-10-29 12:06:00,0.2347826086956521,12.35,3,2.0,0.2347826086956521,0.4666666666666667,1.0,0.6666666666666666,0,0.4736231884057971,12.1,9.9,12.8,10.8
13543,Others-CCCPS202,2937,26.14749053,91.72799688,838,car,high,9,0,2016-10-29 12:26:00,0.2853251617296561,12.85,3,2.0,0.2853251617296561,0.6,1.0,0.6666666666666666,0,0.5103983656792646,12.66,9.9,13.56,10.8
9607,Others-CCCPS105a,2009,26.14747299,91.72804914,1211,car,high,10,0,2016-10-29 12:26:00,0.6027874564459931,16.03,3,2.0,0.6027874564459931,0.6666666666666666,1.0,0.6666666666666666,0,0.5872241579558652,13.81,9.9,14.81,10.8
3047,BHMEURBRD01,470,26.14901995,91.7395035,144,car,high,6,0,2016-10-29 12:26:00,0.3063829787234042,13.06,3,2.0,0.3063829787234042,0.4,1.0,0.6666666666666666,0,0.4746099290780141,12.12,9.9,12.72,10.8
4359,BHMMBMMBX01,687,20.0000347,78.00000286,436,car,high,8,0,2016-10-29 12:26:00,0.6346433770014556,16.35,3,2.0,0.6346433770014556,0.5333333333333333,1.0,0.6666666666666666,0,0.566928675400291,13.5,9.9,14.3,10.8
423,BHMBCCMKT01,577,26.14453614,91.73617216,339,car,high,8,0,2016-10-29 12:26:00,0.587521663778163,15.88,3,2.0,0.587521663778163,0.5333333333333333,1.0,0.6666666666666666,0,0.5575043327556325,13.36,9.9,14.16,10.8
1735,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,2016-10-29 12:26:00,0.8914728682170543,18.91,3,3.0,0.8914728682170543,0.4666666666666667,1.0,1.0,0,0.6716279069767441,15.07,9.9,15.77,10.8
6983,BHMNCPNST01,485,26.14004753,91.73097233,310,car,high,7,0,2016-10-29 12:26:00,0.6391752577319587,16.39,3,2.0,0.6391752577319587,0.4666666666666667,1.0,0.6666666666666666,0,0.5545017182130584,13.32,9.9,14.02,10.8
17479,Shopping,1920,26.15050395,91.73353109,737,bike,high,9,0,2016-10-29 12:26:00,0.3838541666666666,13.84,3,1.0,0.3838541666666666,0.6,1.0,0.3333333333333333,0,0.4634375,11.95,9.9,12.85,10.8
8295,Broad Street,690,26.13795775,91.74099445,183,car,high,7,0,2016-10-29 12:26:00,0.2652173913043478,12.65,3,2.0,0.2652173913043478,0.4666666666666667,1.0,0.6666666666666666,0,0.4797101449275362,12.2,9.9,12.9,10.8
10919,Others-CCCPS119a,2803,26.14754061,91.72797041,1144,car,high,9,0,2016-10-29 12:26:00,0.4081341419907242,14.08,3,2.0,0.4081341419907242,0.6,1.0,0.6666666666666666,0,0.5349601617314781,13.02,9.9,13.92,10.8
14855,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,high,9,0,2016-10-29 12:26:00,0.586232980332829,15.86,3,2.0,0.586232980332829,0.6,1.0,0.6666666666666666,0,0.5705799293998991,13.56,9.9,14.46,10.8
16167,Others-CCCPS98,3103,26.14749998,91.72797778,1545,car,high,9,0,2016-10-29 12:26:00,0.4979052529809861,14.98,3,2.0,0.4979052529809861,0.6,1.0,0.6666666666666666,0,0.5529143839295305,13.29,9.9,14.19,10.8
12231,Others-CCCPS135a,3883,26.14749943,91.72800489,1284,truck,average,7,0,2016-10-29 12:26:00,0.3306721607004893,13.31,2,3.0,0.3306721607004893,0.4666666666666667,0.6666666666666666,1.0,0,0.4928010988067645,12.39,9.9,13.09,10.8
5671,BHMNCPHST01,1200,26.14001386,91.73099967,345,car,high,8,0,2016-10-29 12:26:00,0.2875,12.88,3,2.0,0.2875,0.5333333333333333,1.0,0.6666666666666666,0,0.4974999999999999,12.46,9.9,13.26,10.8
9608,Others-CCCPS105a,2009,26.14747299,91.72804914,1266,car,high,9,0,2016-10-29 12:59:00,0.6301642608262817,16.3,3,2.0,0.6301642608262817,0.6,1.0,0.6666666666666666,0,0.5793661854985896,13.69,9.9,14.59,10.8
6984,BHMNCPNST01,485,26.14004753,91.73097233,318,car,high,7,0,2016-10-29 12:59:00,0.6556701030927835,16.56,3,2.0,0.6556701030927835,0.4666666666666667,1.0,0.6666666666666666,0,0.5578006872852234,13.37,9.9,14.07,10.8
1736,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,2016-10-29 12:59:00,0.8914728682170543,18.91,3,3.0,0.8914728682170543,0.4666666666666667,1.0,1.0,0,0.6716279069767441,15.07,9.9,15.77,10.8
16168,Others-CCCPS98,3103,26.14749998,91.72797778,1375,cycle,high,10,0,2016-10-29 12:59:00,0.4431195617144698,14.43,3,0.5,0.4431195617144698,0.6666666666666666,1.0,0.1666666666666666,0,0.4552905790095606,11.83,9.9,12.83,10.8
5672,BHMNCPHST01,1200,26.14001386,91.73099967,379,bike,high,8,0,2016-10-29 12:59:00,0.3158333333333333,13.16,3,1.0,0.3158333333333333,0.5333333333333333,1.0,0.3333333333333333,0,0.4365,11.55,9.9,12.35,10.8
8296,Broad Street,690,26.13795775,91.74099445,197,car,average,6,0,2016-10-29 12:59:00,0.2855072463768116,12.86,2,2.0,0.2855072463768116,0.4,0.6666666666666666,0.6666666666666666,0,0.4037681159420289,11.06,9.9,11.66,10.8
4360,BHMMBMMBX01,687,20.0000347,78.00000286,469,car,high,8,0,2016-10-29 12:59:00,0.6826783114992722,16.83,3,2.0,0.6826783114992722,0.5333333333333333,1.0,0.6666666666666666,0,0.5765356622998544,13.65,9.9,14.45,10.8
14856,Others-CCCPS8,1322,26.14754886,91.72799519,797,car,high,9,0,2016-10-29 12:59:00,0.602874432677761,16.03,3,2.0,0.602874432677761,0.6,1.0,0.6666666666666666,0,0.5739082198688854,13.61,9.9,14.51,10.8
12232,Others-CCCPS135a,3883,26.14749943,91.72800489,1343,car,high,9,0,2016-10-29 12:59:00,0.3458665979912438,13.46,3,2.0,0.3458665979912438,0.6,1.0,0.6666666666666666,0,0.522506652931582,12.84,9.9,13.74,10.8
3048,BHMEURBRD01,470,26.14901995,91.7395035,158,bike,high,7,0,2016-10-29 12:59:00,0.3361702127659574,13.36,3,1.0,0.3361702127659574,0.4666666666666667,1.0,0.3333333333333333,0,0.4272340425531915,11.41,9.9,12.11,10.8
13544,Others-CCCPS202,2937,26.14749053,91.72799688,860,car,high,9,0,2016-10-29 12:59:00,0.292815798433776,12.93,3,2.0,0.292815798433776,0.6,1.0,0.6666666666666666,0,0.5118964930200885,12.68,9.9,13.58,10.8
17480,Shopping,1920,26.15050395,91.73353109,775,cycle,high,9,0,2016-10-29 12:59:00,0.4036458333333333,14.04,3,0.5,0.4036458333333333,0.6,1.0,0.1666666666666666,0,0.4340625,11.51,9.9,12.41,10.8
10920,Others-CCCPS119a,2803,26.14754061,91.72797041,933,car,high,10,0,2016-10-29 12:59:00,0.3328576525151623,13.33,3,2.0,0.3328576525151623,0.6666666666666666,1.0,0.6666666666666666,0,0.5332381971696991,13.0,9.9,14.0,10.8
424,BHMBCCMKT01,577,26.14453614,91.73617216,338,bike,average,6,0,2016-10-29 12:59:00,0.58578856152513,15.86,2,1.0,0.58578856152513,0.4,0.6666666666666666,0.3333333333333333,0,0.397157712305026,10.96,10.96,11.56,10.8
16169,Others-CCCPS98,3103,26.14749998,91.72797778,1353,bike,high,8,0,2016-10-29 13:26:00,0.4360296487270383,14.36,3,1.0,0.4360296487270383,0.5333333333333333,1.0,0.3333333333333333,0,0.460539263078741,11.91,9.9,12.71,10.8
425,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,high,8,0,2016-10-29 13:26:00,0.6377816291161178,16.38,3,2.0,0.6377816291161178,0.5333333333333333,1.0,0.6666666666666666,0,0.5675563258232235,13.51,9.9,14.31,10.8
1737,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,high,7,0,2016-10-29 13:26:00,0.8656330749354005,18.66,3,2.0,0.8656330749354005,0.4666666666666667,1.0,0.6666666666666666,0,0.5997932816537468,14.0,9.9,14.7,10.8
9609,Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,high,9,0,2016-10-29 13:26:00,0.6475858636137382,16.48,3,2.0,0.6475858636137382,0.6,1.0,0.6666666666666666,0,0.5828505060560809,13.74,9.9,14.64,10.8
4361,BHMMBMMBX01,687,20.0000347,78.00000286,502,bike,high,7,0,2016-10-29 13:26:00,0.7307132459970888,17.31,3,1.0,0.7307132459970888,0.4666666666666667,1.0,0.3333333333333333,0,0.5061426491994178,12.59,9.9,13.29,10.8
12233,Others-CCCPS135a,3883,26.14749943,91.72800489,1385,truck,high,9,0,2016-10-29 13:26:00,0.3566829770795776,13.57,3,3.0,0.3566829770795776,0.6,1.0,1.0,0,0.5913365954159155,13.87,9.9,14.77,10.8
13545,Others-CCCPS202,2937,26.14749053,91.72799688,878,bike,high,9,0,2016-10-29 13:26:00,0.2989445011916922,12.99,3,1.0,0.2989445011916922,0.6,1.0,0.3333333333333333,0,0.4464555669050051,11.7,9.9,12.6,10.8
10921,Others-CCCPS119a,2803,26.14754061,91.72797041,863,car,high,8,0,2016-10-29 13:26:00,0.3078844095611844,13.08,3,2.0,0.3078844095611844,0.5333333333333333,1.0,0.6666666666666666,0,0.5015768819122368,12.52,9.9,13.32,10.8
14857,Others-CCCPS8,1322,26.14754886,91.72799519,799,car,high,8,0,2016-10-29 13:26:00,0.6043872919818457,16.04,3,2.0,0.6043872919818457,0.5333333333333333,1.0,0.6666666666666666,0,0.5608774583963692,13.41,9.9,14.21,10.8
17481,Shopping,1920,26.15050395,91.73353109,800,car,average,5,0,2016-10-29 13:26:00,0.4166666666666667,14.17,2,2.0,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4166666666666666,11.25,9.9,11.75,10.8
6985,BHMNCPNST01,485,26.14004753,91.73097233,323,truck,high,7,0,2016-10-29 13:26:00,0.6659793814432989,16.66,3,3.0,0.6659793814432989,0.4666666666666667,1.0,1.0,0,0.6265292096219931,14.4,9.9,15.1,10.8
3049,BHMEURBRD01,470,26.14901995,91.7395035,176,car,high,7,0,2016-10-29 13:26:00,0.3744680851063829,13.74,3,2.0,0.3744680851063829,0.4666666666666667,1.0,0.6666666666666666,0,0.5015602836879433,12.52,9.9,13.22,10.8
8297,Broad Street,690,26.13795775,91.74099445,220,bike,high,7,0,2016-10-29 13:26:00,0.3188405797101449,13.19,3,1.0,0.3188405797101449,0.4666666666666667,1.0,0.3333333333333333,0,0.4237681159420289,11.36,9.9,12.06,10.8
5673,BHMNCPHST01,1200,26.14001386,91.73099967,395,car,high,8,0,2016-10-29 13:26:00,0.3291666666666666,13.29,3,2.0,0.3291666666666666,0.5333333333333333,1.0,0.6666666666666666,0,0.5058333333333334,12.59,9.9,13.39,10.8
1738,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,5,0,2016-10-29 13:59:00,0.8914728682170543,18.91,2,2.0,0.8914728682170543,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.5116279069767441,12.67,9.9,13.17,10.8
4362,BHMMBMMBX01,687,20.0000347,78.00000286,528,cycle,average,5,0,2016-10-29 13:59:00,0.7685589519650655,17.69,2,0.5,0.7685589519650655,0.3333333333333333,0.6666666666666666,0.1666666666666666,0,0.3870451237263465,10.81,10.81,11.31,10.8
426,BHMBCCMKT01,577,26.14453614,91.73617216,366,bike,average,5,0,2016-10-29 13:59:00,0.634315424610052,16.34,2,1.0,0.634315424610052,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.393529751588677,10.9,10.9,11.4,10.8
14858,Others-CCCPS8,1322,26.14754886,91.72799519,842,cycle,average,5,0,2016-10-29 13:59:00,0.6369137670196672,16.37,2,0.5,0.6369137670196672,0.3333333333333333,0.6666666666666666,0.1666666666666666,0,0.3607160867372668,10.41,10.41,10.91,10.8
12234,Others-CCCPS135a,3883,26.14749943,91.72800489,1420,truck,average,6,0,2016-10-29 13:59:00,0.3656966263198558,13.66,2,3.0,0.3656966263198558,0.4,0.6666666666666666,1.0,0,0.4864726585973045,12.3,9.9,12.9,10.8
5674,BHMNCPHST01,1200,26.14001386,91.73099967,420,car,average,5,0,2016-10-29 13:59:00,0.35,13.5,2,2.0,0.35,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4033333333333333,11.05,9.9,11.55,10.8
6986,BHMNCPNST01,485,26.14004753,91.73097233,338,car,average,5,0,2016-10-29 13:59:00,0.6969072164948453,16.97,2,2.0,0.6969072164948453,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.4727147766323023,12.09,9.9,12.59,10.8
16170,Others-CCCPS98,3103,26.14749998,91.72797778,1557,car,average,6,0,2016-10-29 13:59:00,0.5017724782468579,15.02,2,2.0,0.5017724782468579,0.4,0.6666666666666666,0.6666666666666666,0,0.4470211623160381,11.71,9.9,12.31,10.8
3050,BHMEURBRD01,470,26.14901995,91.7395035,181,car,average,4,0,2016-10-29 13:59:00,0.3851063829787234,13.85,2,2.0,0.3851063829787234,0.2666666666666666,0.6666666666666666,0.6666666666666666,0,0.3970212765957447,10.96,10.96,11.36,10.8
